Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
118,1,1,1,118752,118474,1,2,1,1,1,118754,0,22.72260935993431,2,0,1,118806,14.405800365638566,1,118807,118805,0,1,1,1.77,39.08757573691051,0,18071,1,2,3,1.69071908979,49374,118753,1,61.79726309347229,1
119,1,1,1,117961,118331,1,1,1,2,1,121961,-1,23.29990252576646,1,0,1,122297,0.49576728720152063,1,118899,122297,1,-1,1,10.62,51.82211231621757,0,75077,1,1,11,2.38702921882,5179,118386,1,64.90962321689844,-1
120,1,1,1,119280,292795,1,1,-1,1,1,117945,-1,21.358168380128795,2,0,1,119282,17.66998866881262,1,118997,118995,2,2,1,1.77,71.24694873914328,0,32641,2,0,2,2.61236175572,15616,119281,1,89.83854719179664,2
121,1,1,1,117943,270488,1,2,-1,1,1,118042,-1,6.27696749014185,2,2,1,118176,8.187080220609888,1,118046,118043,1,-1,1,1.77,98.01541354685375,0,28314,2,1,1,1.0,1911,117944,1,74.02648691393364,-1
122,1,1,1,118079,19721,1,0,-1,1,1,117878,1,69.73405844768654,1,0,1,304519,11.24960817857824,1,117880,117879,1,-1,2,1.77,16.303653636780346,0,38718,2,0,32,1.0,56606,118080,1,27.14222863724114,0
123,1,1,1,117961,308574,1,-1,2,1,1,118344,-1,51.04429385108852,0,0,1,279443,7.5194777494275495,1,118779,118777,2,1,1,1.77,93.10188780225617,0,37556,1,1,1,-1.00766711613,5767,118343,1,32.87924478945373,1
124,1,1,1,118742,19721,1,-1,0,1,1,117920,2,1.5382274916876382,2,1,1,127564,66.87847895765393,1,118570,118568,1,2,1,1.77,6.313969227077642,0,42134,1,1,6,-1.70859653203,9959,118743,1,18.405478266407016,1
125,1,1,1,117961,118704,1,0,2,1,1,118317,1,43.028821394954,2,1,1,130802,76.3382292876398,1,121416,121414,0,2,1,1.77,4.7561424869406395,0,26359,1,0,2,-0.549477163137,25293,118386,2,0.751168216152176,1
126,1,1,1,117961,290919,1,2,0,1,1,118501,1,30.84490781037117,2,2,1,290919,47.28219696185537,1,117908,117905,1,0,1,1.77,10.350117410280946,0,1019,1,2,64,-1.52521238425,2349,119715,1,64.83200901783206,0
127,1,1,1,117916,117887,1,2,-1,1,1,117912,0,15.712038725979616,0,1,1,117913,31.305995635992655,1,117888,117885,-1,1,1,1.77,61.188001574019864,0,38479,176,1,1,1.0,59505,118011,1,29.643080277810363,2
128,0,1,1,118079,19721,1,-1,2,1,1,117878,1,36.46085810838138,0,13,1,118177,42.96999117163437,1,117880,117879,-1,1,1,1.77,74.59187718338217,0,43876,1,0,10,0.0,46754,118080,1,73.42668186729965,0
129,1,1,1,117961,270488,1,2,1,1,1,120096,0,38.000118747147695,-1,0,1,174445,64.2673216915234,1,120099,120097,2,2,1,1.77,35.22785194964835,0,77992,2,0,3244,-0.424836078391,5330,118052,1,48.07587444947254,2
130,1,1,1,120864,118424,1,2,2,1,1,124266,1,97.11530794912541,0,0,1,300136,19.14800779972272,3,118425,118422,2,1,1,67.26,46.43493683818606,0,79120,2,0,1,-0.637439606098,6267,121013,2,13.219904406431871,0
131,1,1,1,117961,118960,1,2,0,1,1,277693,-1,79.61509614128045,-1,0,2,155692,89.93744474854613,1,120774,120773,0,-1,1,1.77,32.93715572358798,0,29662,2,1,1,1.72856826088,2270,118413,1,88.53349346378397,2
132,1,1,1,117961,290919,1,1,1,1,1,117904,0,18.160181855544167,1,0,1,230830,69.37705881771235,1,119951,119949,2,0,1,1.77,72.13873474436183,0,42456,2,1,1,2.90102200741,2409,117962,1,10.58212210784405,2
133,1,1,1,117961,290919,1,1,1,1,1,119968,1,7.0803022810391525,1,0,1,117906,96.7772710888888,1,118786,118784,0,-1,1,1.77,99.55708147454655,0,6672,63,1,1,4.89101327048,50976,118413,1,18.46331310905199,0
134,1,1,1,118269,19721,1,-1,2,1,1,117878,1,89.51223599325104,2,2,1,118568,70.72711612058308,1,118570,118568,0,1,1,1.77,37.99222882270683,0,73055,5,1,3,1.0,19702,118270,1,91.43518300938828,2
135,1,1,1,117961,249618,1,-1,0,1,2,118929,2,62.267395774213426,2,0,1,172007,92.03915895772082,1,120577,120575,1,2,1,1.77,1.4264337050307163,0,4674,1,-1,4,-3.91030497266,8461,118327,1,12.722143470708868,0
136,1,1,1,117876,19721,1,2,2,1,1,117878,-1,39.517286715324595,2,0,1,117879,75.16039932499096,1,117880,117879,2,2,1,1.77,46.782407923215466,0,76550,1,0,1,1.0,51104,117877,1,72.83039501570585,0
137,1,1,1,117961,290919,1,2,1,1,1,119924,1,98.44866073168072,0,0,1,240983,30.47523758938021,1,117908,117905,0,2,1,1.77,8.18797653165866,0,40140,3,1,1,1.0,1012,118225,1,85.89413798450866,-1
138,1,1,1,117961,118424,1,-1,0,1,1,121961,2,26.060120310935176,-1,1,1,309291,37.138738033110485,1,118914,118912,2,-1,1,1.77,99.00730035245991,0,916,1,0,2,1.70780775124,59765,118386,1,72.80577869341475,2
139,0,1,1,118006,19721,1,2,2,1,1,117941,0,59.09518610077574,0,1,1,117897,38.34742899437125,1,117900,117899,-1,0,1,1.77,53.0818283063204,0,14353,1,1,1,0.0,21556,118007,1,45.11364087959512,-1
140,1,1,1,117961,290919,1,-1,2,1,1,128823,-1,33.85275007376099,1,0,1,290919,41.46674782530783,1,117908,117905,-1,2,1,3.54,1.7536769252049056,0,35375,6,2,170,2.82263583055,18686,118386,1,3.4720926782187744,0
141,1,1,1,119134,118295,1,1,0,1,1,118911,2,30.81045008928095,2,2,1,118302,74.66292690675839,1,118296,118293,0,-1,1,1.77,8.33518150734186,0,42430,1,-1,10,-0.144492025315,4719,119135,1,92.31219403810663,1
142,1,1,1,118602,117887,1,1,2,1,1,118810,-1,23.786010173237916,0,0,1,149047,13.355266283086953,1,121395,310825,1,0,1,1.77,48.87803639708183,0,98463,1,1,1,1.0,53208,118603,1,6.401118705749143,0
143,1,1,1,117961,118467,1,2,2,2,1,119987,-1,55.026350726270124,0,1,1,256190,70.50754752131228,1,119174,119172,2,-1,1,1.77,52.29099497182816,0,38603,1,1,1,0.693462706692,4638,118343,1,12.164822175614031,1
144,1,1,1,117902,292795,1,1,2,1,1,118556,-1,10.409953749724199,2,3,1,280788,6.774115655410117,1,119082,280788,0,-1,1,1.77,56.13360886324846,0,40866,1,0,2,-0.123779708457,46610,118041,1,39.067864938927464,1
145,1,1,1,117961,290919,1,1,2,1,1,119064,0,78.416865456819,2,1,1,117906,24.061700693162113,1,118322,118321,-1,0,1,1.77,49.55284160894071,0,27974,2,1,13,1.20803114402,4023,118446,1,68.0571927555833,2
146,1,1,1,118095,117887,1,-1,1,1,1,118008,-1,6.0302484075749,1,0,1,118097,18.286733378418752,1,117888,117885,-1,1,1,1.77,94.48259509253708,0,80024,3,1,1,0.00516793049539,20601,118096,1,91.63184701769384,-1
147,1,1,1,117961,290919,1,-1,-1,1,1,118856,1,89.1061514483269,-1,3,1,240983,41.60829667840608,1,117908,117905,2,-1,1,7.08,31.664592314054516,0,80176,1,0,19,0.983343106375,2541,118343,1,19.523406352643356,0
148,1,1,1,117961,290919,1,2,2,1,1,118514,-1,1.994645585952337,2,1,1,117906,20.174884068687117,1,117908,117905,-1,1,1,1.77,75.78607269327661,0,23095,1,1,1,1.0,4013,118300,1,34.01894388510476,1
149,1,1,1,91261,119006,1,2,1,1,1,118027,1,60.01029852317173,1,2,1,120093,93.44440297987342,1,119007,119004,-1,0,1,1.77,88.76835658614205,0,40236,1,2,1,0.704824295335,102232,118026,1,77.2430234666304,1
150,1,1,1,117961,290919,1,0,2,2,1,119181,0,28.573575314330093,0,152,2,117906,49.507244297277296,1,118786,118784,-1,0,1,1.77,55.3284391334965,0,7542,1,0,2,1.0,7579,118300,1,7.962935890617528,0
151,1,1,1,117961,118424,1,1,0,1,1,123055,-1,23.23174777455502,-1,0,1,310997,54.38048041193767,1,120346,120344,-1,0,4,3.54,17.080037190214746,0,33053,1,-1,5,-0.805511169086,4918,118300,1,44.216545381565155,2
152,1,1,1,117961,290919,1,0,2,1,1,118514,0,11.732568459557925,-1,0,1,117906,32.988646434813006,1,118322,118321,0,2,1,1.77,30.406777828982577,0,15921,1,1,1,-2.60181125606,123020,118300,1,93.01482262791892,-1
153,1,1,1,118752,292795,1,-1,-1,1,1,118754,0,94.93072895250556,-1,0,1,280788,2.4866866447961877,1,119082,280788,-1,1,1,1.77,70.89563982032226,0,44857,1,2,1,1.0,55163,118753,1,71.28281187517447,-1
154,1,1,1,117961,118960,1,2,2,1,1,118631,1,12.543255447016522,2,0,1,127475,78.60068851359178,1,123738,123737,-1,1,1,1.77,78.72030152153862,0,44913,1,2,12,0.284128970683,2270,118413,1,89.34792863558204,1
155,1,1,1,117961,290919,1,-1,0,1,1,118414,1,57.06163284724507,1,0,1,153318,15.386207022643028,2,118322,118321,1,1,1,1.77,23.215552730454647,0,4674,9,1,21,0.871928237238,27619,118413,1,67.26016011000404,0
156,1,1,1,118752,292795,1,0,-1,1,1,117945,-1,82.97978062178453,-1,0,1,121024,8.359446203578024,1,119082,280788,0,2,1,1.77,89.67792809996246,0,20225,3,1,1,1.0,2583,118753,1,17.846090971260654,-1
157,1,1,1,117902,119095,1,1,-1,1,2,120323,2,64.41200188475912,-1,0,1,119094,73.92289723256911,1,119096,119093,-1,0,1,1.77,36.81904529564244,0,968,4,0,6,-1.57142003376,6879,118041,1,2.6986912799234375,1
158,1,1,1,118084,19721,1,-1,2,1,1,117912,-1,28.091343549922332,1,0,1,117886,71.09259196081057,1,117880,117879,-1,-1,1,1.77,98.12187350319948,0,13877,2,1,15,0.14431735478,91334,118085,1,74.23985309196762,1
159,1,1,1,117929,19793,1,0,0,1,1,119569,-1,91.31963882892902,-1,1,1,123932,82.16742186326796,1,119325,119323,0,0,1,1.77,63.030919791148534,0,42679,1,0,2,1.0,5903,117940,1,38.49728944001638,2
160,1,1,1,117961,118504,1,1,1,1,1,118501,0,8.47510210465796,0,0,1,126111,34.62851719240268,1,120704,120702,0,1,1,1.77,95.99709202887496,0,75648,6,2,1,-1.70376072031,2225,117962,1,27.005794313805996,0
161,1,1,1,117935,19721,1,1,0,1,1,117878,2,66.53486948505076,-1,1,1,117879,97.41227938957502,1,117880,117879,0,0,1,1.77,52.600270566477015,0,43532,4,-1,10,1.0,54986,117936,3,95.1744203536834,1
162,1,1,1,117961,117887,1,1,-1,1,1,118783,0,8.244061590368956,2,2,1,131373,83.20192660994468,1,118055,118054,-1,2,1,3.54,9.761687397955809,0,34172,1,2,14,1.94843535737,2781,118300,1,79.5057019675906,-1
163,1,1,1,117961,290919,1,2,-1,1,1,118320,2,69.85009715350714,2,3,1,117906,85.85699179598147,1,117908,117905,2,0,1,1.77,42.31555777861702,0,34713,4,1,1,1.96593830702,34611,118327,1,41.88740524315708,1
164,1,1,1,119134,117887,1,2,1,1,1,118437,2,54.29260232078931,0,1,1,199346,82.93567862770665,1,117898,117896,2,2,1,1.77,84.84613187232952,0,40061,2,0,17241070,-1.14725373831,6256,119135,1,23.53977889039681,2
165,1,1,1,117961,290919,1,-1,0,1,1,120526,1,71.5083956086795,-1,0,1,132668,85.71714768164904,1,118261,118259,0,0,1,1.77,18.223747370786036,0,14913,1,1,5,1.0,866,118413,1,37.01322839749495,2
166,0,1,1,117961,290919,1,1,2,1,1,120685,2,65.31679019335219,1,0,1,117906,61.30664854778751,1,118322,118321,1,2,1,1.77,48.703722990385565,0,78175,1,0,3,0.827228320643,7011,118052,1,1.1336386164943146,2
167,1,2,1,122880,270488,1,-1,1,1,1,122870,1,97.64074294033409,1,1,1,281292,28.624974198876597,1,120099,120097,-1,0,1,1.77,57.81870284555517,0,14569,1,2,7,1.0,1930,122974,1,45.66732663718286,-1
168,1,1,1,117902,119184,1,1,0,1,1,118450,-1,88.89268716815629,0,2,1,148801,23.023951213479744,1,121374,121372,-1,1,1,1.77,47.16269246272775,0,15907,1,2,12,0.0743561399754,1475,117903,1,57.96756925975265,1
169,1,2,2,117961,118643,1,-1,2,1,1,118320,-1,55.16063673088881,0,0,1,150275,97.96315041965217,1,118644,118641,2,-1,1,1.77,96.70498931341885,0,27123,8,1,2,0.723840998308,25618,118327,1,40.54136581153189,0
170,1,1,1,117961,290919,1,-1,1,1,1,121639,-1,54.53220765294283,2,0,1,147114,52.142798409988686,1,118786,118784,-1,-1,1,1.77,25.338559425121254,0,21450,1,2,8,0.510296063205,163,118413,1,30.598202890081804,0
171,1,1,1,118212,118398,1,-1,2,1,1,118395,2,8.100541265910854,0,1,1,233714,0.6802869268002776,1,118399,118396,0,-1,1,38.94,77.58540743703016,0,3852,1,1,1,-1.06558166895,2344,118213,1,64.51775462342118,-1
172,1,1,1,120864,118424,1,2,-1,1,1,121961,-1,57.12785101248238,-1,2,2,174005,62.42236071364652,1,125173,125171,0,1,1,3.54,56.41845705259401,0,73542,18,-1,1,1.0,5235,121013,1,3.642670140649762,0
173,1,1,1,117961,118638,1,-1,2,1,1,123749,1,37.67972629089367,1,0,1,166593,96.56740045652889,1,119851,119849,0,-1,1,1.77,13.154316293555478,0,25992,2,1,12,1.40164942415,21033,118300,1,99.30009934524412,-1
174,1,1,1,117961,118331,1,2,1,1,1,118320,-1,74.94898537082607,1,0,1,159162,21.459841370183884,1,118332,307024,0,2,1,1.77,30.30123598185651,0,32455,1,0,2,0.379888895169,25262,118327,1,58.07436323898115,0
175,1,1,1,117961,118424,1,0,0,1,1,118458,1,88.73826951919474,-1,1,1,311622,63.626753701379954,1,120008,120006,0,2,1,1.77,60.176063287525984,1,17307,2,1,1,1.0,4933,118300,1,68.52756345143732,1
176,1,1,1,117961,290919,1,-1,1,1,1,121979,-1,78.57394380614446,1,1,1,117906,70.37960019395979,1,117908,117905,0,-1,1,1.77,98.21398499538088,0,16305,2,0,32,1.0,2610,118327,1,85.668859606783,1
177,1,1,2,117961,118331,1,0,-1,1,1,123125,0,69.80142283369096,2,4,1,311622,45.683184694941616,1,118332,307024,1,1,1,1.77,70.24406686001684,0,4674,7,2,1,1.05315979329,8453,118343,1,31.803295176937162,2
178,1,1,1,118269,19721,1,-1,1,1,1,117878,1,16.64180065634525,0,0,1,117879,9.308749422681384,1,117880,117879,2,-1,1,3.54,24.554426750287572,0,43024,1,0,2,-1.45930515105,50690,118270,1,36.697996041152095,1
179,1,1,2,117961,118424,1,1,-1,1,1,118458,-1,48.83285015777944,-1,1,1,311622,66.66171851293147,1,120008,120006,1,0,1,3.54,18.84989274622533,0,80494,1,-1,4,-3.25507823341,4933,118300,1,38.31785938213619,2
180,1,1,1,117882,117887,1,-1,2,1,1,117884,1,71.43087085384879,1,0,1,117886,38.00415334192747,1,117888,117885,0,2,1,1.77,49.756826482161955,0,74000,7,1,1,2.7058862756,70242,117883,1,82.76997969686654,-1
181,1,1,1,117961,118643,1,-1,1,1,1,120559,-1,56.188796461139376,2,10,1,304465,34.108264360856275,1,120619,120618,-1,2,1,3.54,59.015111013837206,0,27713,1,1,2,-1.33237026335,16566,118327,1,37.77767621818956,1
182,1,3,1,118169,292795,1,2,1,1,1,117945,2,88.97336263273884,-1,0,1,194400,17.778441264061062,1,117948,117946,-1,1,1,12.39,26.110764514080454,0,15667,1,1,89,2.01608975263,15459,118170,1,51.042440461403125,-1
183,1,2,1,117961,290919,1,1,-1,1,1,119742,0,10.588234763856708,1,0,1,117906,44.65714923514985,1,118322,118321,2,-1,1,1.77,78.21231592898744,0,114266,1,2,207,1.0,23136,118052,1,68.22309851964948,-1
184,1,1,1,117961,118643,1,2,-1,1,1,120318,0,94.21107433264602,-1,0,1,152788,72.12495489530218,1,118843,118841,0,0,2,1.77,44.62503573504766,0,20330,1,0,1,0.231048775235,5899,118327,1,82.27304891204469,-1
185,1,1,1,91261,290919,1,2,0,1,1,118202,1,68.52377673890079,1,0,1,117906,1.9796792118787487,1,117908,117905,0,0,2,3.54,54.185653606082006,0,35993,8,1,1,-1.83795683389,71401,118026,1,8.834168051868286,-1
186,1,1,1,117961,118467,1,0,-1,1,1,118328,-1,67.18406626615094,-1,0,1,121927,60.82696588357882,1,119174,119172,-1,-1,1,5.31,34.017009936733324,0,30627,1,2,1,-1.56411641415,6217,118327,1,22.842927001588198,0
187,1,1,1,120864,308574,1,1,2,1,1,124449,2,83.62277985828929,0,12,1,284982,77.92222412221287,2,118687,118685,1,2,1,1.77,70.03852309252832,3,42415,2,1,6,1.0,53255,120865,1,58.360802940146705,1
188,1,2,1,117961,290919,1,0,1,1,1,119968,-1,93.93442157370212,1,1,1,117906,68.59792082856544,1,118786,118784,0,2,1,1.77,38.04395688444346,1,41275,4,0,9,1.0,33,118413,1,67.94957143579097,-1
189,0,1,1,117961,4673,1,1,1,1,1,16232,2,40.738720165585185,2,0,1,302830,3.0287482267750243,1,121596,121594,2,1,1,1.77,74.11263781399452,0,16460,2,2,2,1.89102541313,5919,118446,1,74.5511519637738,-1
190,1,1,1,117961,118424,1,0,2,1,1,119598,-1,83.8179950780663,1,2,1,300136,41.96312166911147,1,118425,118422,-1,2,1,3.54,2.9015309204206474,0,81349,1,-1,1,1.49851556834,49425,118343,1,34.012790456361294,0
191,1,1,1,119280,292795,1,0,1,1,1,118623,-1,99.57102402894263,1,18,1,130913,58.55050555762485,1,126685,126684,-1,-1,1,5.31,52.55033946892053,0,15713,3,2,4,-3.20392180553,46646,119281,1,70.85582392497795,-1
192,1,1,1,117961,118453,1,1,-1,1,1,118378,0,43.04427732493682,2,0,1,130134,45.50817677797927,3,120954,120952,2,-1,1,1.77,92.95696930565693,0,78286,1,-1,3,-2.53486427421,46224,118327,1,47.41409275761421,2
193,1,1,1,117961,290919,2,-1,0,1,1,120722,2,46.74140974705825,0,0,1,120690,78.91385232458394,1,120692,120690,-1,0,1,1.77,0.5271706527689046,0,111577,1,-1,1,1.0,1447,118343,1,40.95122117972403,2
194,1,1,1,117902,290919,1,0,1,1,1,120171,2,97.53610127430244,-1,0,1,117906,34.97362365435178,1,117908,117905,1,2,1,3.54,63.6369024463154,0,80194,1,1,124,1.2835140727,46476,117903,1,12.668632090109444,1
195,1,1,1,117961,118424,1,-1,-1,1,1,120677,1,59.44512372344059,2,1,1,126079,30.479767396084046,1,126080,126078,1,2,1,1.77,83.65694384496578,0,25265,1,2,8,0.962678215119,16046,117962,1,48.327930582393854,-1
196,1,1,1,117961,290919,1,2,0,1,2,118933,-1,86.28605173331553,2,0,1,118785,87.5759958402898,1,118786,118784,-1,2,1,1.77,28.473516971457503,0,74410,1,-1,1,0.612871535459,121925,118327,1,26.49319589243809,0
197,1,1,1,117961,118424,3,1,0,1,1,119598,2,51.322641573486806,-1,0,1,310997,45.522517960191614,1,120008,120006,1,0,1,3.54,4.338365610828121,0,25728,5,0,2,0.702936268426,4950,118343,1,39.92948502488205,-1
198,1,1,1,117961,118453,1,2,1,1,1,118910,-1,40.33487263081936,2,0,1,130134,61.91977703973662,1,118454,118451,2,0,1,1.77,96.62476624317831,0,42450,4,0,1,0.00838588043559,1334,117962,1,63.35074729775324,0
199,1,1,1,117961,290919,1,-1,2,1,1,118403,-1,32.297037251650764,0,4,1,117906,57.32544070755018,1,117908,117905,0,1,1,5.31,64.65656177674823,0,6976,1,-1,2,-3.80327446047,3800,118225,1,37.451569668348306,2
200,1,1,1,118290,118295,1,1,2,1,1,119488,1,7.341530909580807,1,0,1,119489,64.66691327250469,1,118296,118293,1,2,1,8.85,54.71464685645567,0,25992,1,0,121,0.234690982013,4931,118291,1,8.906473296472772,1
201,1,1,1,117961,4673,1,2,2,1,1,118514,0,62.838038605610016,2,0,1,302830,5.520102122413673,1,128231,128230,1,1,1,1.77,73.65946742511338,0,46016,1,1,2,-3.39006923349,17828,118300,1,78.42395499766938,-1
202,1,1,1,119596,118295,1,2,1,1,1,118292,1,25.409442959131013,2,1,1,282017,50.147034699235874,1,118730,118728,2,0,1,1.77,33.76252653623983,0,32269,1,-1,1,1.0,4110,119597,1,44.95479899220579,1
203,1,1,1,117902,270488,1,0,1,1,1,118042,2,3.469470012183362,0,1,1,118044,4.375910254895232,1,118046,118043,0,-1,1,1.77,66.47450808411116,0,38654,2,1,1,4.46863793975,17614,118041,1,74.15425778478034,-1
204,1,1,1,117961,118398,1,2,-1,1,1,124170,1,21.79015728546665,0,44,1,311441,90.75338362565135,1,118892,118890,0,1,1,8.85,90.07391388211113,0,17291,1,0,34,3.1658264814,15568,118446,1,72.75884337863226,2
205,1,1,1,117961,290919,1,2,-1,1,1,120551,0,84.86529419834245,1,0,1,120691,68.88676176750302,1,120692,120690,2,2,1,1.77,71.28203155572666,0,80768,1,0,8,3.7494959742,51172,118225,1,66.9745556026226,-1
206,1,1,2,117961,290919,2,2,-1,1,1,118514,2,72.70239233320657,0,0,1,132672,79.49701375488371,1,132673,132671,-1,-1,1,1.77,9.2577018292322,0,36212,1,0,1,1.12823260067,7530,118343,1,17.176087921465722,2
207,1,1,1,117961,119095,1,0,1,1,1,119238,0,66.53285877088379,-1,0,1,120324,66.4732243345017,1,122850,122849,2,1,1,1.77,50.74181545363313,0,15029,1,2,1,0.714426970587,7426,118225,1,47.197147898294034,-1
208,1,1,1,117890,19721,1,2,0,1,1,117878,0,9.020502290327537,2,3,1,203113,90.73879618922577,1,127702,127700,2,2,1,3.54,51.76264931844921,0,31231,1,0,44,4.3163765739,22547,118102,1,55.04043255029196,-1
209,1,1,1,117961,290919,2,-1,2,1,1,120526,-1,22.14027611168786,0,0,1,240983,77.20537447780033,1,117908,117905,0,0,1,5.31,97.78215920848878,0,81400,2,0,8,0.94612621274,2649,118413,1,39.69885187480357,-1
210,1,1,1,117961,290919,1,0,1,1,1,122273,1,20.904198052546686,1,0,1,117906,89.65319879032401,1,118322,118321,2,0,1,3.54,16.842614501891894,0,3852,1,1,1,1.97706458644,16757,118225,1,50.81565518877464,2
211,1,1,1,117961,117887,1,1,1,1,1,118507,2,20.196180275244537,0,5,1,179731,33.465849465710185,1,117973,179731,2,2,1,3.54,19.45549878880628,0,33148,2,1,20,0.0783622570927,1652,118327,1,36.04618179974584,0
212,1,1,1,117961,118398,1,1,2,1,1,118395,1,16.007567197536353,0,0,1,269406,60.53895390551892,1,123068,123067,2,0,1,1.77,81.99833931483631,0,32309,1,1,15,1.0,4712,118343,1,62.26837850139325,0
213,1,1,1,120342,118295,1,-1,1,1,1,124133,1,10.567455865105678,1,0,1,244948,68.48348145669864,1,118730,118728,1,1,1,1.77,76.00822907458465,0,79968,2,-1,56,1.0,3221,120343,1,40.151644726412684,-1
214,1,1,1,117980,119184,1,2,1,1,1,131868,0,65.74273311881116,1,0,1,276422,22.93929197352378,1,128095,128093,2,2,1,1.77,56.284362015923485,0,20348,1,-1,7,1.0,2068,118076,1,54.9504413414874,1
215,1,1,1,117961,118643,1,0,2,1,1,120663,-1,15.309481925291957,-1,0,1,306399,69.80186392369626,1,118644,118641,1,2,1,1.77,54.41809385866788,0,35039,1,1,1,-1.30614813522,3053,118225,1,81.85753683761055,-1
216,1,1,1,118095,19721,1,2,1,1,1,117941,2,48.57708553261404,1,41,1,128628,49.26872443581964,1,117900,117899,0,2,1,12.39,43.67987962416516,0,38390,1,1,1,-1.06211036775,19350,118096,1,93.66295017103609,2
217,1,1,1,117961,290919,1,0,2,1,1,118821,2,60.28401056187359,1,1,1,117906,75.47499269240188,1,118322,118321,2,2,1,1.77,75.41500169923285,0,81275,1,-1,1,1.0,69225,118052,2,32.45721463804008,2
218,1,1,1,117961,290919,1,2,2,1,1,118403,1,74.16553245300332,2,2,1,117906,28.771007376369372,1,118786,118784,2,-1,1,1.77,64.72309338440526,0,79091,6,1,124,1.0,1331,118225,1,92.42117363174262,2
219,1,1,1,117961,118205,1,2,1,1,1,118514,1,34.68237715070469,-1,0,2,168365,91.93395282160779,1,119964,119962,2,2,1,3.54,46.11427161571173,0,6976,2,-1,1,-2.19661719821,4567,118300,1,7.782367234931565,-1
220,1,1,1,91261,290919,1,2,1,1,1,118202,1,83.78069064000158,2,1,1,117906,7.238730348726352,1,117908,117905,2,0,1,1.77,52.64161727390291,0,33232,1,2,7,1.0,70066,118026,1,85.3824615836042,0
221,1,1,1,117961,290919,1,2,1,2,1,119195,2,72.1183473868497,2,2,1,117906,38.08033873853219,1,117908,117905,0,0,2,1.77,57.78367822586018,0,102288,1,0,1,2.04258058669,7560,118300,1,13.843825849905855,2
222,1,1,1,117961,290919,1,1,0,1,1,119195,2,56.52029200197646,2,4,1,117906,84.49352982195612,1,117908,117905,1,0,1,1.77,1.7453848559349283,0,19961,1,0,1,1.1949854936,4511,118300,1,25.354209941351513,1
223,1,1,1,117961,290919,1,2,-1,1,1,120722,0,66.89197145331602,0,0,1,117906,79.6938921706883,1,118322,118321,1,1,1,1.77,8.289737686809717,0,81043,1,2,1,-4.62955398492,6278,118343,1,87.99581192927863,1
224,1,1,1,117961,118424,1,0,-1,1,1,119598,1,48.80427374807089,1,11,1,310997,61.32375052490199,1,120346,120344,2,0,1,1.77,65.86291136895598,0,43741,1,0,2,-0.788813421983,5002,118343,1,72.61609270053995,-1
225,1,1,1,118212,117887,1,-1,2,1,1,117895,0,50.37046422817375,1,69,1,117897,15.269417174710942,1,117898,117896,2,0,1,1.77,37.72747304736351,0,1019,1,2,2,0.112559336615,85728,118580,1,71.58661115090187,1
226,1,1,1,117961,290919,1,0,0,1,1,118706,-1,71.75761551564919,1,0,1,118707,92.54701868869321,1,118261,118259,2,2,1,1.77,87.16084684169438,0,79732,3,-1,46,1.18223269182,50716,118052,1,88.43059277264572,0
